name,id,nametype,recclass,fall,year,reclat,reclong,mass (Kg)
Grosvenor Mountains 95502,11230,Valid,OC,Found,1995,-85.66667,175.0,5.3627
Hammadah al Hamra 108,11591,Valid,OC,Found,1995,28.57567,13.295,2.99
Grosvenor Mountains 95503,11231,Valid,OC,Found,1995,-85.66667,175.0,4.8015
Grosvenor Mountains 95504,11232,Valid,OC,Found,1995,-85.66667,175.0,4.0183
Graves Nunataks 95230,10990,Valid,OC,Found,1995,-86.71667,-141.5,0.053399999999999996
Grosvenor Mountains 95505,11233,Valid,OC,Found,1995,-85.66667,175.0,2.031
Sarir Qattusah 002,23181,Valid,OC,Found,1995,26.812,15.87467,2.18
Grosvenor Mountains 95508,11236,Valid,OC,Found,1995,-85.66667,175.0,1.2715999999999998
Grosvenor Mountains 95509,11237,Valid,OC,Found,1995,-85.66667,175.0,1.014
Grosvenor Mountains 95510,11238,Valid,OC,Found,1995,-85.66667,175.0,1.0973
Grosvenor Mountains 95511,11239,Valid,NMIM,Found,1995,-85.66667,175.0,0.0644
Grosvenor Mountains 95512,11240,Valid,OC,Found,1995,-85.66667,175.0,0.8403999999999999
Grosvenor Mountains 95513,11241,Valid,OC,Found,1995,-85.66667,175.0,0.8517
Grosvenor Mountains 95514,11242,Valid,OC,Found,1995,-85.66667,175.0,0.8463999999999999
Grosvenor Mountains 95515,11243,Valid,OC,Found,1995,-85.66667,175.0,0.6636
Grosvenor Mountains 95516,11244,Valid,OC,Found,1995,-85.66667,175.0,0.4568
Grosvenor Mountains 95517,11245,Valid,EC,Found,1995,-85.66667,175.0,0.574
Grosvenor Mountains 95519,11247,Valid,OC,Found,1995,-85.66667,175.0,0.6822999999999999
Grosvenor Mountains 95518,11246,Valid,OC,Found,1995,-85.66667,175.0,1.3424
Grosvenor Mountains 95506,11234,Valid,OC,Found,1995,-85.66667,175.0,1.1945
Graves Nunataks 95229,10989,Valid,CC,Found,1995,-86.71667,-141.5,0.12890000000000001
Great Sand Sea 005,11185,Valid,OC,Found,1995,25.81611,25.91417,0.08
Graves Nunataks 95227,10987,Valid,OC,Found,1995,-86.71667,-141.5,0.0364
Grosvenor Mountains 95527,11255,Valid,OC,Found,1995,-85.66667,175.0,0.4008
Graves Nunataks 95206,10966,Valid,OC,Found,1995,-86.71667,-141.5,0.9332
Graves Nunataks 95207,10967,Valid,OC,Found,1995,-86.71667,-141.5,0.9142
Graves Nunataks 95208,10968,Valid,OC,Found,1995,-86.71667,-141.5,0.7783
Graves Nunataks 95209,10969,Valid,PA,Found,1995,-86.71667,-141.5,0.9488
Grosvenor Mountains 95526,11254,Valid,OC,Found,1995,-85.66667,175.0,0.2999
Grosvenor Mountains 95525,11253,Valid,OC,Found,1995,-85.66667,175.0,0.2916
Graves Nunataks 95210,10970,Valid,OC,Found,1995,-86.71667,-141.5,0.5504
Grosvenor Mountains 95524,11252,Valid,OC,Found,1995,-85.66667,175.0,0.3609
Graves Nunataks 95228,10988,Valid,OC,Found,1995,-86.71667,-141.5,0.0522
Graves Nunataks 95212,10972,Valid,OC,Found,1995,-86.71667,-141.5,0.44410000000000005
Grosvenor Mountains 95523,11251,Valid,OC,Found,1995,-85.66667,175.0,0.402
Hammadah al Hamra 107,11590,Valid,OC,Found,1995,28.57567,13.31183,0.288
Graves Nunataks 95213,10973,Valid,OC,Found,1995,-86.71667,-141.5,0.3728
Graves Nunataks 95214,10974,Valid,OC,Found,1995,-86.71667,-141.5,0.2045
Graves Nunataks 95211,10971,Valid,OC,Found,1995,-86.71667,-141.5,0.5187999999999999
Grosvenor Mountains 95522,11250,Valid,MIM,Found,1995,-85.66667,175.0,0.9625
Graves Nunataks 95215,10975,Valid,OC,Found,1995,-86.71667,-141.5,0.3206
Graves Nunataks 95224,10984,Valid,OC,Found,1995,-86.71667,-141.5,0.0031
Graves Nunataks 95223,10983,Valid,OC,Found,1995,-86.71667,-141.5,0.0202
Graves Nunataks 95222,10982,Valid,OC,Found,1995,-86.71667,-141.5,0.019399999999999997
Graves Nunataks 95225,10985,Valid,OC,Found,1995,-86.71667,-141.5,0.0027
Graves Nunataks 95221,10981,Valid,OC,Found,1995,-86.71667,-141.5,0.0149
Graves Nunataks 95226,10986,Valid,OC,Found,1995,-86.71667,-141.5,0.0166
Graves Nunataks 95219,10979,Valid,OC,Found,1995,-86.71667,-141.5,0.1008
Grosvenor Mountains 95521,11249,Valid,OC,Found,1995,-85.66667,175.0,0.4515
Graves Nunataks 95218,10978,Valid,OC,Found,1995,-86.71667,-141.5,0.07909999999999999
Graves Nunataks 95217,10977,Valid,OC,Found,1995,-86.71667,-141.5,0.134
Graves Nunataks 95216,10976,Valid,OC,Found,1995,-86.71667,-141.5,0.1291
Graves Nunataks 95220,10980,Valid,OC,Found,1995,-86.71667,-141.5,0.055799999999999995
Dar al Gani 209,5757,Valid,OC,Found,1996,27.62417,16.05983,0.184
Dar al Gani 211,5759,Valid,OC,Found,1996,27.54733,16.3655,0.505
Dar al Gani 212,5760,Valid,OC,Found,1996,27.6315,16.03333,0.147
Dar al Gani 213,5761,Valid,OC,Found,1996,27.12033,16.063,0.136
Dar al Gani 214,5762,Valid,OC,Found,1996,27.12133,16.0685,0.231
Dar al Gani 210,5758,Valid,OC,Found,1996,27.62433,16.06233,0.182
Dar al Gani 219,5767,Valid,OC,Found,1996,27.25733,16.38217,0.174
Dar al Gani 216,5764,Valid,OC,Found,1996,27.126,16.1065,0.095
Dar al Gani 217,5765,Valid,OC,Found,1996,27.13083,16.13233,3.55
Dar al Gani 218,5766,Valid,OC,Found,1996,27.1415,16.16483,0.157
Dar al Gani 220,5768,Valid,OC,Found,1996,27.37883,16.45383,0.719
Dar al Gani 208,5756,Valid,OC,Found,1996,27.62467,16.0545,0.113
Dar al Gani 221,5769,Valid,OC,Found,1996,27.44317,16.32933,0.211
Dar al Gani 215,5763,Valid,OC,Found,1996,27.1275,16.104,3.6
Dar al Gani 207,5755,Valid,OC,Found,1996,27.624,16.05117,0.066
Dar al Gani 184,5732,Valid,OC,Found,1996,27.07733,16.217,0.314
Dar al Gani 205,5753,Valid,OC,Found,1996,27.643,15.90167,2.195
Dar al Gani 186,5734,Valid,CC,Found,1996,27.10267,16.02833,0.599
Dar al Gani 187,5735,Valid,OC,Found,1996,27.10667,16.0085,0.393
Dar al Gani 188,5736,Valid,CC,Found,1996,27.1705,15.94517,0.828
Dar al Gani 189,5737,Valid,CC,Found,1996,27.18283,15.94233,3.37
Dar al Gani 183,5731,Valid,OC,Found,1996,27.07717,16.39817,0.612
Dar al Gani 222,5770,Valid,OC,Found,1996,27.45333,16.31267,0.837
Dar al Gani 190,5738,Valid,CC,Found,1996,27.16467,15.943,2.55
Dar al Gani 191,5739,Valid,CC,Found,1996,27.1615,15.95083,1.379
Dar al Gani 185,5733,Valid,OC,Found,1996,27.1485,16.0945,0.172
Dar al Gani 192,5740,Valid,CC,Found,1996,27.12817,16.004,3.145
Dar al Gani 206,5754,Valid,OC,Found,1996,27.62517,15.98217,0.122
Dar al Gani 193,5741,Valid,OC,Found,1996,27.11833,16.01017,0.115
Dar al Gani 195,5743,Valid,OC,Found,1996,27.0815,16.148,0.299
Dar al Gani 196,5744,Valid,OC,Found,1996,27.09133,16.289,0.331
Dar al Gani 197,5745,Valid,OC,Found,1996,27.03783,16.4685,0.046
Dar al Gani 198,5746,Valid,OC,Found,1996,27.04717,16.44133,0.337
Dar al Gani 199,5747,Valid,OC,Found,1996,27.058,16.40217,1.699
Dar al Gani 200,5748,Valid,OC,Found,1996,27.0715,16.091,0.429
Dar al Gani 201,5749,Valid,OC,Found,1996,27.09583,16.03683,0.129
Dar al Gani 202,5750,Valid,OC,Found,1996,27.117,16.01533,0.554
Dar al Gani 203,5751,Valid,CC,Found,1996,27.1245,15.99167,0.378
Dar al Gani 204,5752,Valid,CC,Found,1996,27.15117,15.9665,0.72
Dar al Gani 194,5742,Valid,CC,Found,1996,27.09967,16.03467,0.581
Dar al Gani 223,5771,Valid,OC,Found,1996,27.495,16.259,0.89
Attica,4890,Valid,OC,Found,1996,37.25,-98.13333,5.622
Dar al Gani 225,5773,Valid,OC,Found,1996,27.5775,16.13633,0.324
Meteorite Hills 96515,16574,Valid,OC,Found,1996,-79.68333,159.75,0.3087
Meteorite Hills 96514,16573,Valid,OC,Found,1996,-79.68333,159.75,0.19390000000000002
Meteorite Hills 96513,16572,Valid,OC,Found,1996,-79.68333,159.75,0.1534
Meteorite Hills 96512,16571,Valid,OC,Found,1996,-79.68333,159.75,2.1335
Meteorite Hills 96511,16570,Valid,OC,Found,1996,-79.68333,159.75,0.3034
Meteorite Hills 96510,16569,Valid,OC,Found,1996,-79.68333,159.75,0.2779
Meteorite Hills 96509,16568,Valid,OC,Found,1996,-79.68333,159.75,0.8969
Meteorite Hills 96508,16567,Valid,OC,Found,1996,-79.68333,159.75,0.6292000000000001
Dar al Gani 182,5730,Valid,OC,Found,1996,27.07333,16.43083,0.377
Meteorite Hills 96507,16566,Valid,OC,Found,1996,-79.68333,159.75,0.44310000000000005
Meteorite Hills 96506,16565,Valid,OC,Found,1996,-79.68333,159.75,0.3635
Meteorite Hills 96505,16564,Valid,OC,Found,1996,-79.68333,159.75,0.2898
Meteorite Hills 96504,16563,Valid,OC,Found,1996,-79.68333,159.75,0.6182000000000001
Meteorite Hills 96503,16562,Valid,OC,Found,1996,-79.68333,159.75,0.404
Meteorite Hills 96502,16561,Valid,OC,Found,1996,-79.68333,159.75,0.9156
Meteorite Hills 96501,16560,Valid,OC,Found,1996,-79.68333,155.75,4.9393
Meteorite Hills 96500,16559,Valid,AA,Found,1996,-79.68333,159.75,0.5929
Meteorite Hills 96516,16575,Valid,OC,Found,1996,-79.68333,159.75,0.10840000000000001
Meteorite Hills 96517,16576,Valid,OC,Found,1996,-79.68333,159.75,0.1266
Meteorite Hills 96518,16577,Valid,OC,Found,1996,-79.68333,159.75,0.1168
Meteorite Hills 96519,16578,Valid,OC,Found,1996,-79.68333,159.75,0.12190000000000001
Meteorite Hills 96537,16596,Valid,OC,Found,1996,-79.68333,159.75,0.0315
Meteorite Hills 96536,16595,Valid,OC,Found,1996,-79.68333,159.75,0.0458
Meteorite Hills 96535,16594,Valid,OC,Found,1996,-79.68333,159.75,0.045
Meteorite Hills 96534,16593,Valid,OC,Found,1996,-79.68333,159.75,0.0515
Meteorite Hills 96533,16592,Valid,OC,Found,1996,-79.68333,159.75,0.0032
Meteorite Hills 96532,16591,Valid,OC,Found,1996,-79.68333,159.75,0.0555
Meteorite Hills 96531,16590,Valid,OC,Found,1996,-79.68333,159.75,0.046799999999999994
Meteorite Hills 96530,16589,Valid,OC,Found,1996,-79.68333,159.75,0.0366
Dar al Gani 224,5772,Valid,OC,Found,1996,27.56417,16.15217,0.205
Meteorite Hills 96529,16588,Valid,OC,Found,1996,-79.68333,159.75,0.11159999999999999
Meteorite Hills 96527,16586,Valid,OC,Found,1996,-79.68333,159.75,0.0152
Meteorite Hills 96526,16585,Valid,OC,Found,1996,-79.68333,159.75,0.0635
Meteorite Hills 96525,16584,Valid,OC,Found,1996,-79.68333,159.75,0.1103
Meteorite Hills 96524,16583,Valid,OC,Found,1996,-79.68333,159.75,0.0815
Meteorite Hills 96523,16582,Valid,OC,Found,1996,-79.68333,159.75,0.1
Meteorite Hills 96522,16581,Valid,OC,Found,1996,-79.68333,159.75,0.1412
Meteorite Hills 96521,16580,Valid,OC,Found,1996,-79.68333,159.75,0.13190000000000002
Meteorite Hills 96520,16579,Valid,OC,Found,1996,-79.68333,159.75,0.1728
Meteorite Hills 96528,16587,Valid,OC,Found,1996,-79.68333,159.75,0.0141
Dar al Gani 181,5729,Valid,OC,Found,1996,27.07583,16.45333,0.113
Dar al Gani 118,5668,Valid,OC,Found,1996,27.25483,16.00667,1.77
Dar al Gani 179,5727,Valid,OC,Found,1996,27.152,16.197,0.072
Dar al Gani 108,5658,Valid,OC,Found,1996,27.18317,16.33083,0.221
Dar al Gani 109,5659,Valid,OC,Found,1996,27.16383,16.52033,0.047
Dar al Gani 110,5660,Valid,OC,Found,1996,27.15,16.40633,0.057
Dar al Gani 111,5661,Valid,OC,Found,1996,27.14967,16.21,0.076
Dar al Gani 112,5662,Valid,OC,Found,1996,27.1675,16.14067,0.212
Dar al Gani 113,5663,Valid,OC,Found,1996,27.1835,16.11517,0.29
Dar al Gani 114,5664,Valid,OC,Found,1996,27.184,16.11183,0.223
Dar al Gani 115,5665,Valid,OC,Found,1996,27.19567,16.10033,0.379
Dar al Gani 116,5666,Valid,OC,Found,1996,27.19583,16.01317,0.615
Dar al Gani 107,5657,Valid,OC,Found,1996,27.1345,16.08933,1.51
Dar al Gani 117,5667,Valid,OC,Found,1996,27.19583,16.01317,0.415
Dar al Gani 120,5670,Valid,OC,Found,1996,27.11167,16.02983,0.132
Dar al Gani 121,5671,Valid,OC,Found,1996,27.10467,16.01167,0.282
Dar al Gani 122,5672,Valid,OC,Found,1996,27.1075,16.03583,0.182
Dar al Gani 123,5673,Valid,OC,Found,1996,27.11067,16.07017,0.511
Dar al Gani 124,5674,Valid,OC,Found,1996,27.1185,16.10333,0.204
Dar al Gani 125,5675,Valid,OC,Found,1996,27.1205,16.11217,0.86
Dar al Gani 126,5676,Valid,OC,Found,1996,27.13033,16.1565,0.09
Dar al Gani 127,5677,Valid,OC,Found,1996,27.13317,16.16333,0.619
Dar al Gani 128,5678,Valid,OC,Found,1996,27.15233,16.26717,0.281
Dar al Gani 119,5669,Valid,OC,Found,1996,27.133,16.0395,0.287
Dar al Gani 129,5679,Valid,OC,Found,1996,27.155,16.27883,0.299
Dar al Gani 106,5656,Valid,OC,Found,1996,27.13233,16.068,0.293
Dar al Gani 104,5654,Valid,OC,Found,1996,27.13533,16.052,0.269
Korra Korrabes,12347,Valid,OC,Found,1996,-25.2,18.08333,140.0
Bouri,47701,Valid,OC,Found,1996,10.26667,40.56667,9.1
Aldama (b),460,Valid,OC,Found,1996,25.05,-106.0,0.0665
Turtle Lake,47343,Valid,OC,Fell,1996,45.34583,-92.05167,0.08929999999999999
Tsukuba,24059,Valid,OC,Fell,1996,36.06333,140.145,0.8
Piplia Kalan,18831,Valid,AA,Fell,1996,26.03472,73.94167,42.0
Mount DeWitt 96601,16770,Valid,OC,Found,1996,-77.2,159.83333,0.0174
Guangmingshan,11435,Valid,OC,Fell,1996,39.80417,122.76389,2.91
Fermo,10091,Valid,OC,Fell,1996,43.18111,13.75333,10.2
Dar al Gani 105,5655,Valid,OC,Found,1996,27.13383,16.06533,0.085
Elephant Moraine 96001,9595,Valid,AA,Found,1996,-76.18333,157.16667,0.00579
Dar al Gani 095,5611,Valid,OC,Found,1996,27.10683,16.51617,0.84
Dar al Gani 096,5612,Valid,OC,Found,1996,27.1025,16.23817,0.209
Dar al Gani 097,5613,Valid,OC,Found,1996,27.11433,16.145,0.067
Dar al Gani 098,5614,Valid,OC,Found,1996,27.1135,16.143,0.132
Dar al Gani 099,5615,Valid,OC,Found,1996,27.12017,16.11117,0.254
Dar al Gani 100,5616,Valid,OC,Found,1996,27.12117,16.10883,4.84
Dar al Gani 101,5627,Valid,OC,Found,1996,27.1295,16.06867,0.842
Dar al Gani 102,5636,Valid,OC,Found,1996,27.1205,16.0235,0.173
Dar al Gani 103,5644,Valid,OC,Found,1996,27.17017,16.0355,0.594
Dar al Gani 094,5610,Valid,OC,Found,1996,27.0655,16.0875,0.385
Dar al Gani 180,5728,Valid,OC,Found,1996,27.2645,16.40867,1.7
Dar al Gani 130,5680,Valid,OC,Found,1996,27.12933,16.37283,0.303
Dar al Gani 132,5682,Valid,OC,Found,1996,27.159,16.22,0.12
Dar al Gani 159,5707,Valid,OC,Found,1996,27.12017,16.20833,0.326
Dar al Gani 160,5708,Valid,OC,Found,1996,27.13817,16.27233,0.347
Dar al Gani 161,5709,Valid,OC,Found,1996,27.03017,16.53683,0.12
Dar al Gani 162,5710,Valid,OC,Found,1996,27.03083,16.5215,0.089
Dar al Gani 163,5711,Valid,OC,Found,1996,27.02683,16.5085,0.151
Dar al Gani 164,5712,Valid,AA,Found,1996,27.0505,16.40517,0.057
Dar al Gani 165,5713,Valid,AA,Found,1996,27.05117,16.39233,0.032
Dar al Gani 166,5714,Valid,OC,Found,1996,27.16533,16.14483,0.044
Dar al Gani 167,5715,Valid,OC,Found,1996,27.18367,16.11583,1.732
Dar al Gani 158,5706,Valid,OC,Found,1996,27.108,16.071,0.07
Dar al Gani 168,5716,Valid,OC,Found,1996,27.24983,16.0205,0.533
Dar al Gani 170,5718,Valid,OC,Found,1996,27.69983,15.72694,0.759
Dar al Gani 171,5719,Valid,CC,Found,1996,27.09617,16.02567,0.112
Dar al Gani 172,5720,Valid,OC,Found,1996,27.102,16.02017,0.138
Dar al Gani 173,5721,Valid,CC,Found,1996,27.11167,16.01333,0.492
Dar al Gani 174,5722,Valid,OC,Found,1996,27.1165,16.083,0.452
Dar al Gani 175,5723,Valid,OC,Found,1996,27.11783,16.08533,1.641
Dar al Gani 176,5724,Valid,OC,Found,1996,27.12483,16.12083,0.158
Dar al Gani 177,5725,Valid,OC,Found,1996,27.127,16.12933,0.133
Dar al Gani 178,5726,Valid,OC,Found,1996,27.141,16.16783,0.64
Dar al Gani 169,5717,Valid,OC,Found,1996,27.63567,16.87778,0.814
Dar al Gani 131,5681,Valid,OC,Found,1996,27.1355,16.3205,0.114
Dar al Gani 157,5705,Valid,OC,Found,1996,27.11067,16.02583,0.063
Dar al Gani 155,5703,Valid,OC,Found,1996,27.15617,16.029,1.38
Dar al Gani 133,5683,Valid,OC,Found,1996,27.16717,16.1505,0.062
Dar al Gani 134,5684,Valid,OC,Found,1996,27.16983,16.14317,0.039
Dar al Gani 136,5685,Valid,CC,Found,1996,27.10133,16.0215,0.399
Dar al Gani 137,5686,Valid,CC,Found,1996,27.10383,16.0325,0.193
Dar al Gani 138,5687,Valid,OC,Found,1996,27.147,16.1585,0.454
Dar al Gani 139,5688,Valid,OC,Found,1996,27.1575,16.208,0.171
Dar al Gani 140,5689,Valid,OC,Found,1996,27.1575,16.208,0.263
Dar al Gani 141,5690,Valid,OC,Found,1996,27.19117,16.27767,0.145
Dar al Gani 142,5691,Valid,OC,Found,1996,27.24733,16.39733,1.225
Dar al Gani 156,5704,Valid,OC,Found,1996,27.111,16.02167,0.107
Dar al Gani 143,5692,Valid,OC,Found,1996,26.98333,16.506,0.133
Dar al Gani 146,5694,Valid,OC,Found,1996,27.03367,16.4055,0.837
Dar al Gani 147,5695,Valid,OC,Found,1996,27.04517,16.38167,0.387
Dar al Gani 148,5696,Valid,OC,Found,1996,27.04567,16.3795,1.006
Dar al Gani 149,5697,Valid,OC,Found,1996,27.0465,16.37267,0.116
Dar al Gani 150,5698,Valid,OC,Found,1996,27.14033,16.20467,0.218
Dar al Gani 151,5699,Valid,OC,Found,1996,27.185,16.1335,0.13
Dar al Gani 152,5700,Valid,OC,Found,1996,27.186,16.13083,0.118
Dar al Gani 153,5701,Valid,OC,Found,1996,27.18667,16.12283,0.145
Dar al Gani 154,5702,Valid,OC,Found,1996,27.1915,16.115,0.259
Dar al Gani 144,5693,Valid,OC,Found,1996,26.98133,16.50433,0.302
Elephant Moraine 96002,9596,Valid,AA,Found,1996,-76.18333,157.16667,0.010119999999999999
Elephant Moraine 96204,9795,Valid,OC,Found,1996,-76.18333,157.16667,0.0121
Elephant Moraine 96004,9598,Valid,AA,Found,1996,-76.18333,157.16667,0.013349999999999999
Elephant Moraine 96273,9864,Valid,OC,Found,1996,-76.18333,157.16667,0.1472
Elephant Moraine 96272,9863,Valid,OC,Found,1996,-76.18333,157.16667,0.0136
Elephant Moraine 96271,9862,Valid,OC,Found,1996,-76.18333,157.16667,0.0948
Elephant Moraine 96270,9861,Valid,OC,Found,1996,-76.18333,157.16667,0.0654
Elephant Moraine 96269,9860,Valid,OC,Found,1996,-76.18333,157.16667,0.005900000000000001
Elephant Moraine 96268,9859,Valid,OC,Found,1996,-76.18333,157.16667,0.013099999999999999
Elephant Moraine 96267,9858,Valid,OC,Found,1996,-76.18333,157.16667,0.10640000000000001
Elephant Moraine 96266,9857,Valid,OC,Found,1996,-76.18333,157.16667,0.0047
Elephant Moraine 96265,9856,Valid,OC,Found,1996,-76.18333,157.16667,0.001
Elephant Moraine 96274,9865,Valid,OC,Found,1996,-76.18333,157.16667,0.1281
Elephant Moraine 96264,9855,Valid,OC,Found,1996,-76.18333,157.16667,0.0036
Elephant Moraine 96262,9853,Valid,AA,Found,1996,-76.18333,157.16667,0.054200000000000005
Elephant Moraine 96261,9852,Valid,OC,Found,1996,-76.18333,157.16667,0.0625
Elephant Moraine 96260,9851,Valid,OC,Found,1996,-76.18333,157.16667,0.0076
Elephant Moraine 96259,9850,Valid,CC,Found,1996,-76.18333,157.16667,0.0121
Elephant Moraine 96258,9849,Valid,OC,Found,1996,-76.18333,157.16667,0.026600000000000002
Elephant Moraine 96257,9848,Valid,OC,Found,1996,-76.18333,157.16667,0.0108
Elephant Moraine 96256,9847,Valid,OC,Found,1996,-76.18333,157.16667,0.0012
Elephant Moraine 96255,9846,Valid,OC,Found,1996,-76.18333,157.16667,0.017
Elephant Moraine 96254,9845,Valid,OC,Found,1996,-76.18333,157.16667,0.006900000000000001
Elephant Moraine 96263,9854,Valid,OC,Found,1996,-76.18333,157.16667,0.0086
Elephant Moraine 96275,9866,Valid,OC,Found,1996,-76.18333,157.16667,0.0095
Elephant Moraine 96276,9867,Valid,OC,Found,1996,-76.18333,157.16667,0.0083
Elephant Moraine 96277,9868,Valid,OC,Found,1996,-76.18333,157.16667,0.0158
Elephant Moraine 96298,9889,Valid,OC,Found,1996,-76.18333,157.16667,0.0207
Elephant Moraine 96297,9888,Valid,OC,Found,1996,-76.18333,157.16667,0.0029
Elephant Moraine 96296,9887,Valid,OC,Found,1996,-76.18333,157.16667,0.0026
Elephant Moraine 96295,9886,Valid,OC,Found,1996,-76.18333,157.16667,0.0119
Elephant Moraine 96294,9885,Valid,OC,Found,1996,-76.18333,157.16667,0.0104
Elephant Moraine 96293,9884,Valid,AA,Found,1996,-76.18333,157.16667,0.1006
Elephant Moraine 96292,9883,Valid,OC,Found,1996,-76.18333,157.16667,0.013800000000000002
Elephant Moraine 96291,9882,Valid,OC,Found,1996,-76.18333,157.16667,0.0008
Elephant Moraine 96290,9881,Valid,OC,Found,1996,-76.18333,157.16667,0.0287
Elephant Moraine 96289,9880,Valid,OC,Found,1996,-76.18333,157.16667,0.0057
Elephant Moraine 96288,9879,Valid,OC,Found,1996,-76.18333,157.16667,0.033299999999999996
Elephant Moraine 96287,9878,Valid,OC,Found,1996,-76.18333,157.16667,0.0046
Elephant Moraine 96286,9877,Valid,CC,Found,1996,-76.18333,157.16667,0.0129
Elephant Moraine 96285,9876,Valid,OC,Found,1996,-76.18333,157.16667,0.0029
Elephant Moraine 96284,9875,Valid,OC,Found,1996,-76.18333,157.16667,0.0076
Elephant Moraine 96283,9874,Valid,OC,Found,1996,-76.18333,157.16667,0.019399999999999997
Elephant Moraine 96282,9873,Valid,OC,Found,1996,-76.18333,157.16667,0.0007
Elephant Moraine 96281,9872,Valid,OC,Found,1996,-76.18333,157.16667,0.0024
Elephant Moraine 96280,9871,Valid,OC,Found,1996,-76.18333,157.16667,0.0044
Elephant Moraine 96279,9870,Valid,OC,Found,1996,-76.18333,157.16667,0.0453
Elephant Moraine 96278,9869,Valid,OC,Found,1996,-76.18333,157.16667,0.022699999999999998
Elephant Moraine 96253,9844,Valid,OC,Found,1996,-76.18333,157.16667,0.0154
Elephant Moraine 96252,9843,Valid,OC,Found,1996,-76.18333,157.16667,0.0489
Elephant Moraine 96251,9842,Valid,OC,Found,1996,-76.18333,157.16667,0.1008
Elephant Moraine 96250,9841,Valid,OC,Found,1996,-76.18333,157.16667,0.0505
Elephant Moraine 96224,9815,Valid,OC,Found,1996,-76.18333,157.16667,0.0006
Elephant Moraine 96223,9814,Valid,EC,Found,1996,-76.18333,157.16667,0.0027
Elephant Moraine 96222,9813,Valid,OC,Found,1996,-76.18333,157.16667,0.0083
Elephant Moraine 96221,9812,Valid,OC,Found,1996,-76.18333,157.16667,0.024300000000000002
Elephant Moraine 96220,9811,Valid,OC,Found,1996,-76.18333,157.16667,0.0029
Elephant Moraine 96219,9810,Valid,OC,Found,1996,-76.18333,157.16667,0.0183
Elephant Moraine 96218,9809,Valid,OC,Found,1996,-76.18333,157.16667,0.0166
Elephant Moraine 96217,9808,Valid,EC,Found,1996,-76.18333,157.16667,0.0101
Elephant Moraine 96216,9807,Valid,OC,Found,1996,-76.18333,157.16667,0.0009
Elephant Moraine 96215,9806,Valid,OC,Found,1996,-76.18333,157.16667,0.0156
Elephant Moraine 96214,9805,Valid,OC,Found,1996,-76.18333,157.16667,0.005900000000000001
Elephant Moraine 96213,9804,Valid,OC,Found,1996,-76.18333,157.16667,0.019899999999999998
Elephant Moraine 96212,9803,Valid,OC,Found,1996,-76.18333,157.16667,0.1071
Elephant Moraine 96211,9802,Valid,OC,Found,1996,-76.18333,157.16667,0.1139
Elephant Moraine 96210,9801,Valid,OC,Found,1996,-76.18333,157.16667,0.0017
Elephant Moraine 96209,9800,Valid,OC,Found,1996,-76.18333,157.16667,0.001
Elephant Moraine 96208,9799,Valid,OC,Found,1996,-76.18333,157.16667,0.0147
Elephant Moraine 96207,9798,Valid,OC,Found,1996,-76.18333,157.16667,0.0026
Elephant Moraine 96206,9797,Valid,OC,Found,1996,-76.18333,157.16667,0.0031
Elephant Moraine 96205,9796,Valid,OC,Found,1996,-76.18333,157.16667,0.0188
Elephant Moraine 96003,9597,Valid,AA,Found,1996,-76.18333,157.16667,0.01564
